train_loss, test_loss, epoch
13.784406661987305,77.54537200927734,192
13.257023811340332,75.1374740600586,193
13.354689598083496,83.58429718017578,194
13.841943740844727,78.26091003417969,195
13.691047668457031,86.40206146240234,196
13.881516456604004,86.09757232666016,197
13.577386856079102,87.5110855102539,198
13.593939781188965,81.99632263183594,199
13.722929954528809,78.152099609375,200
13.317160606384277,77.73981475830078,200
13.46367359161377,84.27906036376953,201
13.090792655944824,76.81652069091797,202
13.19747257232666,80.07508087158203,203
13.682973861694336,81.26272583007812,204
13.21505069732666,75.25743865966797,205
13.197861671447754,81.0526351928711,206
13.26003360748291,76.19728088378906,207
13.29330062866211,78.03661346435547,208
13.030983924865723,83.78691864013672,209
13.459641456604004,80.14576721191406,210
13.086079597473145,75.10322570800781,211
13.048114776611328,79.13065338134766,212
13.113943099975586,78.84933471679688,213
12.96413516998291,76.64511108398438,214
12.935220718383789,86.31449890136719,215
13.151078224182129,79.40721893310547,216
13.044441223144531,87.05030822753906,217
12.74719524383545,79.69168090820312,218
13.034223556518555,82.76946258544922,219
12.830577850341797,75.80760192871094,220
12.598348617553711,78.09894561767578,221
12.752593040466309,76.38945770263672,222
13.010881423950195,87.54926300048828,223
12.937211036682129,82.33349609375,224
12.429926872253418,77.12600708007812,225
12.874626159667969,79.16854858398438,226
12.640618324279785,87.8794937133789,227
12.814366340637207,78.25555419921875,228
12.465429306030273,81.80767822265625,229
12.535683631896973,78.60675811767578,230
12.568010330200195,80.62145233154297,231
12.529356956481934,75.7219467163086,232
12.789913177490234,83.11723327636719,233
12.595463752746582,78.02193450927734,234
12.267134666442871,75.92081451416016,235
12.526386260986328,77.42554473876953,236
12.344833374023438,79.40941619873047,237
12.41567325592041,77.9202651977539,238
12.297959327697754,87.19049072265625,239
12.661344528198242,76.79077911376953,240
12.502870559692383,81.44957733154297,241
12.521781921386719,83.79937744140625,242
12.232008934020996,76.36518859863281,243
12.188823699951172,82.31086730957031,244
12.285101890563965,79.17023468017578,245
12.437718391418457,78.19973754882812,246
12.075629234313965,78.00999450683594,247
12.080077171325684,79.25775146484375,248
12.16313648223877,84.77857208251953,249
12.220789909362793,91.43010711669922,250
12.301664352416992,77.56420135498047,251
12.231184959411621,78.00679016113281,252
12.390951156616211,79.12467956542969,253
11.997920989990234,78.70926666259766,254
12.279736518859863,81.09252166748047,255
12.203349113464355,82.56886291503906,256
12.04214096069336,79.39364624023438,257
11.919103622436523,77.80635833740234,258
11.86274242401123,79.68260955810547,259
11.880102157592773,77.21150207519531,260
12.139290809631348,86.46602630615234,261
12.196455001831055,75.95003509521484,262
12.073463439941406,78.99634552001953,263
11.968119621276855,77.52025604248047,264
12.089149475097656,84.3782958984375,265
11.699806213378906,75.71985626220703,266
12.066405296325684,79.30342864990234,267
11.711477279663086,78.27333068847656,268
11.756093978881836,77.65638732910156,269
11.93249797821045,79.8270034790039,270
11.787897109985352,77.57170104980469,271
11.681609153747559,79.2698745727539,272
11.640785217285156,82.3026351928711,273
11.584126472473145,77.39535522460938,274
11.842844009399414,82.65227508544922,275
11.72657585144043,76.74690246582031,276
11.722091674804688,83.8470230102539,277
11.512158393859863,83.35277557373047,278
11.744990348815918,90.87779998779297,279
11.537191390991211,78.56967163085938,280
11.80318546295166,76.24267578125,281
11.700838088989258,78.60850524902344,282
11.536877632141113,80.8968505859375,283
11.546772956848145,79.02729034423828,284
11.662591934204102,79.59828186035156,285
11.530292510986328,79.18128204345703,286
11.725759506225586,82.36690521240234,287
11.592330932617188,80.14783477783203,288
11.751725196838379,78.85304260253906,289
11.493112564086914,76.77719116210938,290
11.548386573791504,78.00347137451172,291
11.52056884765625,76.82775115966797,292
11.346718788146973,81.37905883789062,293
11.654841423034668,80.5264892578125,294
11.283988952636719,79.6545639038086,295
11.34351634979248,73.6739730834961,296
11.06145191192627,78.69340515136719,297
11.275528907775879,84.66886138916016,298
11.330039024353027,81.494140625,299
11.250228881835938,75.60778045654297,300
11.232026100158691,82.5845718383789,301
11.21119499206543,79.94000244140625,302
11.153818130493164,82.7978515625,303
11.334185600280762,79.13473510742188,304
11.55526065826416,79.09284973144531,305
11.348092079162598,82.48491668701172,306
11.385583877563477,79.78790283203125,307
11.047152519226074,76.73927307128906,308
11.42587947845459,79.08250427246094,309
10.96783447265625,78.35658264160156,310
11.063361167907715,76.3984603881836,311
11.160181045532227,80.53089141845703,312
11.305419921875,78.8655776977539,313
11.426762580871582,75.83800506591797,314
11.169174194335938,82.83324432373047,315
11.32207202911377,76.36927795410156,316
11.102389335632324,78.93049621582031,317
11.174450874328613,79.1380844116211,318
11.054543495178223,81.64989471435547,319
11.367325782775879,77.85620880126953,320
11.047736167907715,75.62611389160156,321
11.107636451721191,80.65597534179688,322
10.931473731994629,79.61087036132812,323
10.968500137329102,76.72966003417969,324
10.894845008850098,78.58197784423828,325
11.007920265197754,78.68875885009766,326
11.089648246765137,76.90512084960938,327
11.068490028381348,84.43263244628906,328
10.734824180603027,74.15396881103516,329
10.991588592529297,87.79019927978516,330
10.90737247467041,81.49310302734375,331
11.027862548828125,74.58734130859375,332
10.958815574645996,77.41399383544922,333
10.963896751403809,80.68680572509766,334
10.832350730895996,80.5812759399414,335
11.058812141418457,75.39912414550781,336
10.91121768951416,85.95126342773438,337
10.867744445800781,77.44633483886719,338
10.926451683044434,76.55726623535156,339
10.7042236328125,76.5390396118164,340
10.691140174865723,77.43265533447266,341
10.931071281433105,80.3345947265625,342
10.859661102294922,75.36776733398438,343
10.643098831176758,79.4311752319336,344
10.844870567321777,77.22278594970703,345
10.760453224182129,76.51829528808594,346
10.882129669189453,77.85162353515625,347
10.813297271728516,80.27096557617188,348
10.982468605041504,76.42481994628906,349
10.559377670288086,77.94213104248047,350
10.669471740722656,85.24723815917969,351
10.720617294311523,78.67543029785156,352
10.575434684753418,88.95185852050781,353
10.683788299560547,83.8438720703125,354
10.767119407653809,76.59486389160156,355
10.648100852966309,79.91365051269531,356
10.647468566894531,84.23295593261719,357
10.800524711608887,78.99405670166016,358
10.581521034240723,79.88689422607422,359
10.523385047912598,80.30113983154297,360
10.5422945022583,79.1378173828125,361
10.56804084777832,76.60442352294922,362
10.555496215820312,80.77277374267578,363
10.614574432373047,75.32611083984375,364
10.365859985351562,74.13191223144531,365
10.53249454498291,79.60021209716797,366
10.58470630645752,78.20938873291016,367
10.630413055419922,78.46540832519531,368
10.537331581115723,75.92861938476562,369
10.557415008544922,79.01905059814453,370
10.656549453735352,78.45545196533203,371
10.611173629760742,82.67603302001953,372
10.40854263305664,80.93134307861328,373
10.33931827545166,83.2765884399414,374
10.640341758728027,77.10749053955078,375
10.39030933380127,84.74281311035156,376
10.4848051071167,77.75202941894531,377
10.419568061828613,76.64076232910156,378
10.293004989624023,78.07361602783203,379
10.489740371704102,77.72734832763672,380
10.186153411865234,84.43209075927734,381
10.46904182434082,81.25849151611328,382
10.32174301147461,82.7985610961914,383
10.522319793701172,77.23725891113281,384
10.415155410766602,76.14155578613281,385
10.357889175415039,84.22161102294922,386
10.244784355163574,78.28829193115234,387
10.282716751098633,78.47435760498047,388
10.218406677246094,81.44499969482422,389
10.445286750793457,78.6404037475586,390
10.275428771972656,78.89336395263672,391
10.242460250854492,75.78912353515625,392
10.344862937927246,79.2236328125,393
10.355791091918945,80.31463623046875,394
10.190877914428711,76.12657928466797,395
10.288154602050781,76.39178466796875,396
10.267306327819824,78.30606842041016,397
10.086761474609375,78.31676483154297,398
10.356524467468262,78.37535858154297,399
10.260265350341797,78.11627197265625,400
10.116593360900879,79.35645294189453,401
10.19417953491211,76.5643310546875,402
10.250990867614746,79.31629180908203,403
10.12219524383545,83.50502014160156,404
10.232610702514648,79.86370086669922,405
10.226177215576172,75.19274139404297,406
10.338896751403809,81.1126937866211,407
10.235995292663574,82.28887939453125,408
10.052109718322754,82.56903076171875,409
10.243522644042969,77.6148681640625,410
10.2598237991333,78.22914123535156,411
9.986111640930176,76.08110809326172,412
9.992287635803223,76.34264373779297,413
10.115985870361328,75.5798568725586,414
10.01077938079834,78.21741485595703,415
9.922211647033691,74.83133697509766,416
10.1181001663208,83.1019515991211,417
10.076870918273926,77.80967712402344,418
9.996659278869629,78.02606201171875,419
9.922656059265137,76.53475952148438,420
9.949479103088379,79.73604583740234,421
10.062882423400879,82.29378509521484,422
10.081661224365234,80.94185638427734,423
10.171409606933594,75.83163452148438,424
10.011465072631836,80.05992889404297,425
9.798844337463379,75.8597640991211,426
10.02026653289795,77.84454345703125,427
10.007402420043945,77.12771606445312,428
10.075384140014648,78.51053619384766,429
9.974720001220703,83.55718994140625,430
10.111574172973633,81.41960144042969,431
9.920906066894531,75.16934967041016,432
9.838346481323242,75.90972137451172,433
9.870343208312988,76.3389663696289,434
9.846080780029297,85.1038589477539,435
9.856781005859375,79.39970397949219,436
9.77827262878418,78.46923065185547,437
10.018583297729492,80.1941909790039,438
9.845504760742188,76.93179321289062,439
9.831027030944824,77.6292953491211,440
9.972223281860352,79.43624114990234,441
9.909835815429688,78.06146240234375,442
9.715099334716797,77.66094207763672,443
9.857675552368164,78.53361511230469,444
9.817988395690918,76.7897720336914,445
9.960831642150879,80.3264389038086,446
9.960546493530273,80.67057800292969,447
9.715487480163574,80.35930633544922,448
9.799991607666016,83.03338623046875,449
9.6658353805542,78.079345703125,450
10.042068481445312,80.40737915039062,451
9.818841934204102,85.9261474609375,452
9.884984970092773,75.70243072509766,453
9.899809837341309,78.10198211669922,454
9.950530052185059,82.3515853881836,455
9.946247100830078,76.96610260009766,456
9.888240814208984,80.16242980957031,457
9.824701309204102,78.03838348388672,458
9.93263053894043,78.80856323242188,459
9.748736381530762,77.17797088623047,460
9.643152236938477,81.13719177246094,461
9.635631561279297,77.40638732910156,462
9.970595359802246,77.46060943603516,463
9.777084350585938,76.4586181640625,464
9.636945724487305,81.89649200439453,465
9.57101058959961,74.31912994384766,466
9.711186408996582,80.36986541748047,467
9.622407913208008,76.85114288330078,468
9.844582557678223,76.7232894897461,469
9.853442192077637,79.69635772705078,470
9.719529151916504,78.2824935913086,471
9.693453788757324,81.88167572021484,472
9.750492095947266,75.51897430419922,473
9.642436981201172,81.2087173461914,474
9.749481201171875,80.92916870117188,475
9.662672996520996,81.0288314819336,476
9.677878379821777,84.16570281982422,477
9.731858253479004,80.3367919921875,478
9.589194297790527,79.82520294189453,479
9.615738868713379,81.64260864257812,480
9.525721549987793,79.41191101074219,481
9.612793922424316,78.89028930664062,482
9.54874038696289,81.1558837890625,483
9.559617042541504,74.0624008178711,484
9.596721649169922,78.33904266357422,485
9.550272941589355,75.34321594238281,486
9.422945976257324,75.92017364501953,487
9.503021240234375,78.42094421386719,488
9.704224586486816,81.15391540527344,489
9.551819801330566,79.7507553100586,490
9.524979591369629,81.45687103271484,491
9.413186073303223,76.33853912353516,492
9.463926315307617,81.0726547241211,493
9.439800262451172,80.67235565185547,494
9.500133514404297,84.8386001586914,495
9.499919891357422,76.32706451416016,496
9.568360328674316,79.7565689086914,497
9.46203327178955,76.57300567626953,498
9.57015323638916,77.62194061279297,499
9.415711402893066,83.13601684570312,500
9.668107986450195,77.33563232421875,500
9.420337677001953,79.2569580078125,501
9.643986701965332,80.02517700195312,502
9.523327827453613,79.74371337890625,503
9.4520902633667,78.00909423828125,504
9.408392906188965,80.3487777709961,505
9.426857948303223,82.73629760742188,506
9.374062538146973,77.29029083251953,507
9.669713973999023,82.02494049072266,508
9.569931030273438,78.60169982910156,509
9.395092010498047,75.00313568115234,510
9.337048530578613,77.26839447021484,511
9.300736427307129,75.19178771972656,512
9.282732009887695,78.97106170654297,513
9.365716934204102,80.12594604492188,514
9.490595817565918,78.36772155761719,515
9.317728996276855,80.2093734741211,516
9.496068000793457,79.22462463378906,517
9.453845024108887,81.37158203125,518
9.339210510253906,79.03450012207031,519
9.346717834472656,74.91130065917969,520
9.373274803161621,78.79631805419922,521
9.436991691589355,84.08750915527344,522
9.298388481140137,78.65714263916016,523
9.212309837341309,79.32666778564453,524
9.295287132263184,85.42862701416016,525
9.2876558303833,76.8906021118164,526
9.569368362426758,78.12232208251953,527
9.223048210144043,80.5684814453125,528
9.357438087463379,76.57476043701172,529
9.299856185913086,80.65733337402344,530
9.16370677947998,76.26160430908203,531
9.320361137390137,74.45408630371094,532
9.190485954284668,86.89152526855469,533
9.303378105163574,86.2368392944336,534
9.303511619567871,79.21582794189453,535
9.433680534362793,78.80481719970703,536
9.210156440734863,75.11682891845703,537
9.126890182495117,77.99137878417969,538
9.353679656982422,76.61738586425781,539
9.43346118927002,80.58821868896484,540
9.198755264282227,78.3028564453125,541
9.05968952178955,82.474853515625,542
9.145282745361328,80.3274917602539,543
9.174072265625,79.04669189453125,544
9.154613494873047,79.98110961914062,545
9.279923439025879,79.99412536621094,546
9.215221405029297,75.6258773803711,547
9.22012996673584,78.90538787841797,548
9.157279014587402,80.61927032470703,549
9.012868881225586,78.54351806640625,550
9.161497116088867,77.5066909790039,551
9.248248100280762,78.07217407226562,552
9.23803997039795,78.4937744140625,553
9.100722312927246,79.73987579345703,554
9.036850929260254,77.91732788085938,555
9.052214622497559,78.99637603759766,556
9.117341995239258,74.98143005371094,557
9.014368057250977,80.73576354980469,558
9.218021392822266,75.83198547363281,559
9.19469928741455,78.65525817871094,560
9.000578880310059,79.76235961914062,561
9.278654098510742,80.21240234375,562
9.1575288772583,76.31330108642578,563
9.272180557250977,81.8497314453125,564
9.200521469116211,77.30232238769531,565
9.104440689086914,80.3166275024414,566
9.114702224731445,82.02620697021484,567
9.167099952697754,75.86080932617188,568
9.026898384094238,79.48461151123047,569
9.170194625854492,77.40755462646484,570
9.095894813537598,85.16278839111328,571
8.953099250793457,80.39543914794922,572
8.92457389831543,79.37767791748047,573
9.272287368774414,79.0238265991211,574
8.982470512390137,77.78331756591797,575
9.130205154418945,78.47476196289062,576
9.110739707946777,79.36112976074219,577
8.965102195739746,83.01072692871094,578
8.96624755859375,79.70655822753906,579
9.138019561767578,80.04011535644531,580
9.043876647949219,76.1507797241211,581
9.038459777832031,83.2020492553711,582
8.814351081848145,75.70586395263672,583
8.95486068725586,79.92913055419922,584
9.023017883300781,78.28475952148438,585
9.047028541564941,77.55248260498047,586
9.194291114807129,80.29383087158203,587
8.86870288848877,84.1146011352539,588
9.108545303344727,76.82438659667969,589
8.920060157775879,80.3236312866211,590
9.03606128692627,78.5525894165039,591
8.99052906036377,77.73226165771484,592
8.858202934265137,77.21531677246094,593
8.9686279296875,77.09477233886719,594
9.017441749572754,79.65982055664062,595
8.96651554107666,79.5810546875,596
8.949911117553711,77.14187622070312,597
8.997976303100586,77.49235534667969,598
8.99129581451416,80.50550079345703,599
8.87380599975586,84.49614715576172,600
8.991901397705078,76.73338317871094,601
9.014657974243164,76.9936752319336,602
8.80124282836914,77.59965515136719,603
8.842778205871582,79.94970703125,604
8.865455627441406,79.54615783691406,605
8.861766815185547,79.27381134033203,606
8.94186019897461,79.88610076904297,607
8.856867790222168,79.27012634277344,608
9.004273414611816,81.05736541748047,609
8.846403121948242,77.49356842041016,610
8.852790832519531,79.33316040039062,611
8.96541976928711,80.99848175048828,612
8.90262222290039,77.83614349365234,613
8.851911544799805,76.86077880859375,614
8.943259239196777,78.4339370727539,615
8.876136779785156,80.95323181152344,616
8.847972869873047,80.85665130615234,617
8.828129768371582,76.50377655029297,618
8.972776412963867,82.14933013916016,619
8.948185920715332,81.40744018554688,620
8.800943374633789,85.31879425048828,621
8.8503999710083,75.74752807617188,622
8.734797477722168,78.76874542236328,623
8.672162055969238,76.28375244140625,624
8.924318313598633,79.3996810913086,625
8.787989616394043,82.0533218383789,626
8.817456245422363,79.36277770996094,627
8.909618377685547,79.53987884521484,628
8.686310768127441,78.84819793701172,629
8.841825485229492,79.21965789794922,630
8.641561508178711,80.76102447509766,631
8.815790176391602,79.02690124511719,632
8.721413612365723,78.9396743774414,633
8.802314758300781,77.09461212158203,634
8.881564140319824,77.91122436523438,635
8.70413589477539,77.08733367919922,636
8.73684310913086,85.04148864746094,637
8.867467880249023,82.59825134277344,638
8.681894302368164,77.77371215820312,639
8.794233322143555,76.6221694946289,640
8.650677680969238,79.24903869628906,641
8.794461250305176,77.89080810546875,642
8.874887466430664,79.01431274414062,643
8.726881980895996,77.67736053466797,644
8.742000579833984,80.45293426513672,645
8.753889083862305,74.7771987915039,646
8.671639442443848,78.52176666259766,647
8.767389297485352,75.87891387939453,648
8.868284225463867,80.94123077392578,649
8.802209854125977,75.16792297363281,650
8.744182586669922,81.88250732421875,651
8.909741401672363,79.89012145996094,652
8.669729232788086,84.9512710571289,653
8.806146621704102,81.15550994873047,654
8.635784149169922,80.78014373779297,655
8.762609481811523,78.21678161621094,656
8.875777244567871,80.8108139038086,657
8.709677696228027,77.8703842163086,658
8.609094619750977,79.88150024414062,659
8.715327262878418,79.56523895263672,660
8.806098937988281,84.76844024658203,661
8.775218963623047,77.3602294921875,662
8.629353523254395,77.16661071777344,663
8.63654613494873,75.98101806640625,664
8.730422019958496,81.87083435058594,665
8.7861909866333,80.26931762695312,666
8.652673721313477,77.86528015136719,667
8.729289054870605,77.07606506347656,668
8.591045379638672,81.32675170898438,669
8.58745288848877,78.44164276123047,670
8.643874168395996,76.62261962890625,671
8.559673309326172,75.97924041748047,672
8.585661888122559,77.51441192626953,673
8.568507194519043,75.7120132446289,674
8.64306354522705,84.04572296142578,675
8.607605934143066,80.31908416748047,676
8.637835502624512,80.64695739746094,677
8.6295747756958,76.70870208740234,678
8.645411491394043,78.4983901977539,679
8.649714469909668,81.40589904785156,680
8.599233627319336,80.7342758178711,681
8.516355514526367,79.63024139404297,682
8.652905464172363,74.78145599365234,683
8.604647636413574,78.74681854248047,684
8.623990058898926,77.49541473388672,685
8.438949584960938,84.29875946044922,686
8.696796417236328,82.26231384277344,687
8.788615226745605,77.85681915283203,688
8.636930465698242,76.86263275146484,689
8.532578468322754,78.3041000366211,690
8.553112983703613,82.2254867553711,691
8.573904037475586,79.13751983642578,692
8.490540504455566,80.38522338867188,693
8.469538688659668,80.54737854003906,694
8.567229270935059,79.72139739990234,695
8.604809761047363,79.4698257446289,696
8.622377395629883,80.72952270507812,697
8.619343757629395,80.3477554321289,698
8.64910888671875,79.3486328125,699
8.486276626586914,81.29139709472656,700
8.609070777893066,78.95390319824219,701
8.497343063354492,75.92544555664062,702
8.356868743896484,80.33573913574219,703
8.359125137329102,75.84178924560547,704
8.406576156616211,79.4892807006836,705
8.51783275604248,81.94161224365234,706
8.528444290161133,77.1612777709961,707
8.403183937072754,77.11791229248047,708
8.548086166381836,77.37873077392578,709
8.512983322143555,79.4317398071289,710
8.617131233215332,81.20777130126953,711
8.521819114685059,79.74423217773438,712
8.58679485321045,81.69441223144531,713
8.523685455322266,79.66051483154297,714
8.555283546447754,78.09203338623047,715
8.55126667022705,75.78414916992188,716
8.439385414123535,79.39274597167969,717
8.556305885314941,79.34371948242188,718
8.501789093017578,77.03585052490234,719
8.449326515197754,75.9894027709961,720
8.456669807434082,79.70442962646484,721
8.37360668182373,80.05064392089844,722
8.337053298950195,75.919921875,723
8.550086975097656,78.80524444580078,724
8.51471996307373,84.32450103759766,725
8.375864028930664,80.01642608642578,726
8.4088134765625,82.44732666015625,727
8.431401252746582,80.70127868652344,728
8.439144134521484,80.2014389038086,729
8.446622848510742,78.96014404296875,730
8.463101387023926,79.64649963378906,731
8.42584228515625,81.36827087402344,732
8.433659553527832,78.92461395263672,733
8.510129928588867,85.02201843261719,734
8.362003326416016,79.98665618896484,735
8.363539695739746,77.42403411865234,736
8.569108963012695,78.0785903930664,737
8.405184745788574,77.6333236694336,738
8.426224708557129,80.0753173828125,739
8.541403770446777,84.46806335449219,740
8.387667655944824,76.81021118164062,741
8.474411964416504,82.7439193725586,742
8.289277076721191,81.85454559326172,743
8.365556716918945,78.67825317382812,744
8.299992561340332,80.15076446533203,745
8.435855865478516,78.26952362060547,746
8.4390230178833,85.59989166259766,747
8.376267433166504,81.71065521240234,748
8.375993728637695,85.6927261352539,749
8.502894401550293,77.95996856689453,750
8.271540641784668,76.47347259521484,751
8.428595542907715,80.98674774169922,752
8.286266326904297,76.62804412841797,753
8.400303840637207,79.55165100097656,754
8.293644905090332,77.78964233398438,755
8.310688972473145,79.9548568725586,756
8.298583984375,78.78150177001953,757
8.398453712463379,84.7673568725586,758
8.360016822814941,79.50302124023438,759
8.334397315979004,77.21981048583984,760
8.404949188232422,78.3488540649414,761
8.357539176940918,79.97089385986328,762
8.226581573486328,76.07494354248047,763
8.256197929382324,76.77355194091797,764
8.272697448730469,78.986572265625,765
8.268962860107422,78.19889831542969,766
8.156750679016113,81.7986831665039,767
8.439428329467773,78.8348617553711,768
8.45934009552002,78.88323211669922,769
8.22860050201416,76.70222473144531,770
8.280393600463867,78.34088134765625,771
8.354513168334961,77.70712280273438,772
8.323503494262695,79.64363098144531,773
